	doc_id	corpus_id	title	abstract	labels	labels_text
182	163758103	163758103	Erika Kuijpers, Judith Pollmann, Johannes Müller, and Jasper van der Steen, eds.Memory before Modernity: Practices of Memory in Early Modern Europe. Studies in Medieval Reformation Traditions 176. Leiden: Brill, 2013. xix + 340 pp. $128. ISBN: 978-90-04-26124-2.		[12]	['History']
183	88464973	88464973	Effect of Three Growth Regulators on Pyrethrin Content and the Traits Related to Pyrethrin Yield	Pyrethrin content and the traits related to pyrethrin yield were determined after the application of ethrel,paclobutrazol and daminozide using a good pyrethrum clone selected from field in Yunnan Province. The results showed that three growth regulators significantly increased the pyrethrin content in flower, and both of 1 000 mg/L daminozide and 50 mg/L ethrel were better treatments, with a growth rate of 17.9% and 15.2%, respectively.Ethrel, paclobutrazol and daminozide also increased the pyrethrin yield by improving the fresh and dry flower yield, and paclobutrazol at 150 mg/L gained the highest pyrethrin yield with 770 mg/plant higher than the control,following with 50 mg/L ethrel treatment which was 514 mg/plant higher than the control.	[0]	['Agricultural and Food sciences']
184	102795999	102795999	Supplementary material for: The detection of carbon dioxide leaks using quasi-tomographic laser absorption spectroscopy		[9]	['Environmental science']
185	21728573	21728573	MAD data collection - current trends.	The multiwavelength anomalous dispersion (MAD) method of protein structure determination is becoming a routine technique in protein crystallography. The increased number of wavelength-tuneable synchrotron beamlines capable of performing challenging MAD experiments, coupled with the widespread availability of charge-coupled device (CCD) based X-ray detectors with fast read-out times have brought MAD structure determination to a new exciting level. Ultrafast MAD data collection is now possible and, with the widespread use of selenium in the form of selenomethionine for phase determination, the method is growing in popularity. Recent developments in crystallographic software are complementing the above advances, paving the way for rapid protein structure determination. An overview of a typical MAD experiment is described, with emphasis on the rates and quality of data acquisition now achievable at third-generation synchrotron sources.	[4]	['Chemistry']
186	222395579	222395579	Debate parlamentario sobre la Ley Avellaneda		[12]	['History']
187	152900675	152900675	Location Tax Incentive Not Federal Taxable Income	The IRS said in a coordinated issue paper that a location tax incentive paid or credited to a business by a unit of state or local government is not included in the business's gross income but rather reduces its tax expense. A location tax incentive is a tax reduction by abatement, credit, deduction, rate reduction or exemption given to a taxpayer as an incentive to locate in, remain in or expand its operations in a particular area. These incentives are not considered purchases from the taxpayer because they do not require the taxpayer to provide any services or property to the taxing jurisdiction. They benefit the taxpayer but are provided primarily for the economic benefit of the community at large. The taxpayer also does not realize an accession to wealth resulting in gross income. Some corporate taxpayers have argued that such rebates should be treated as an exclusion from taxable income as a nonshareholder contribution to capital under IRC [section] 118, while they also include them in the full amount of tax expense deductible under section 164, the IRS said. These taxpayers would then reduce their basis of property under section 362(c) by the amount of the purported nonshareholder capital contribution. IRC [section] 118(a) does allow the money or value of property given to the corporation by the government or a civic group to be excluded from gross income (IRC [section] 61) as a nonshareholder contribution to capital. However, since a tax rebate is more like a discount on a liability than new incoming money or property, it is not a nonshareholder contribution to capital, the IRS said. Even if such incentives were otherwise deemed to be gross income, they still generally would not be eligible for IRC [section] 118 treatment, which requires taxpayers to meet five factors, the IRS said, citing U.S. v. Chicago, Burlington & Quincy R.R. Co. (412 U.S. 401, 413 (1973)): (1) The contribution must become a permanent part of the transferee's working capital structure; (2) the contribution must not be compensation for specific, quantifiable services provided by the transferee to the transferor; (3) the contribution must be bargained for; (4) the asset transferred must result in a benefit to the transferee commensurate with its value; and (5) the asset transferred ordinarily, if not always, will be used to produce additional income. (For treatment of a state location incentive grant analyzed by these factors and deemed to qualify as a contribution to capital, see Private Letter Ruling 200901018 issued Jan. …	[3]	['Business']
188	95424233	95424233	Synthesis and study of 1-(2-pyrimidinyl)-1H-pyrazolo[3,4-b]pyridine derivatives	New 1-(2-pyrimidinyl)-1H-pyrazolo[3,4-b]pyridine derivatives were obtained. The reactivity in reactions involving nucleophilic substitution of the chlorine atom by amino, arylamino, and hydrazino groups was investigated. Data from the IR, UV, and PMR spectra are presented.	[4]	['Chemistry']
189	19111577	19111577	A new platform for international collaboration on pharmacology and drug development: 2017 China-Canada-USA Pharmacology/Physiology Conference	This Special Issue attributes to the 2017 China-Canada-USA Pharmacology/Physiology Conference (CCUPPC), one of the initiatives of promoting scientific exchanges and research collaborations in the field of pharmacology, physiology and drug development. The conference brought scientists from China, Canada, and USA together, and created a new platform for international collaboration.	[2, 4, 17]	['Biology', 'Chemistry', 'Medicine']
190	125069731	125069731	The tree theory and isomorphism		[18]	['Philosophy']
191	87579924	87579924	A mosaic disease of marigold caused by a potyvirus		[2]	['Biology']
192	19264707	19264707	Device for magneto-optic signal detection with a small crystal prism.	A device made of a birefringent crystal for signal detection of magneto-optic (MO) disks is presented. The light beam from a MO disk is separated into two orthogonally polarized components at the surface of a birefringent prism. After these two components are reflected by the top and the bottom surfaces of the prism inside, at the detector they become sufficiently separated from each other for discrete detection, even though the prism is small. A method for calculating the light intensities and the positions of focused beams in a birefringent prism and the results of a fundamental experiment are presented.	[19]	['Physics']
193	202562928	202562928	Prevalence and Risk of Polypharmacy among Community-Dwelling, Elderly Kuwaiti Patients	Objectives: To estimate the prevalence of polypharmacy in community-dwelling, older Kuwaiti patients, describe the number and types of drugs used, and identify risk factors associated with polypharmacy. Subjects and Methods: This was a descriptive cross-sectional questionnaire-based survey in which we interviewed 500 community-dwelling Kuwaiti adults over 65 years of age. The data collection occurred during a 4-month period from March to July 2017. Results: Fifty-two percent (n = 260) of the patients were males, with a mean age of 71.73 ± 5.32 years. The prevalence of polypharmacy (5–8 drugs) and excessive polypharmacy (>8 drugs) was 58.4% (n = 292) and 10.2% (n = 51), respectively. The risk factors associated with an increased number of medicines used were: female gender (p = 0.019), a lower level of education (p = 0.003), a high number of hospital admissions (p = 0.000), clinics visited by the patient (p =0.000), and number of comorbidities (p = 0.000). The most commonly used medications (82.6% of the study population) were blood glucose-lowering agents, excluding insulin. Other commonly used medications were antihypertensive drugs and lipid-modifying agents. Conclusion: A significant sector of the older Kuwaiti patient population has a high prevalence of polypharmacy and is thus exposed to its potential hazards. The current study highlights the need to revise the drug-dispensing policy among community-dwelling, older Kuwaiti people, as well as to initiate educational programs among healthcare practitioners concerning prescribing issues in older individuals.	[17]	['Medicine']
194	154201088	154201088	Bath: A Social History, 1680-1850.		[6, 12]	['Economics', 'History']
195	123043072	123043072	Three-dimensional holographic display	A system of superimposed volume holographic gratings was used to construct a three-dimensional display operating in real time. The number of such gratings was equal to the number of cross sections of the imaged information. The principle of operation of the display was analyzed. The main characteristics of the image and their dependences on the parameters of the display components were determined. The results of an experimental study of the holographic components of the display confirmed its principle of operation.	[8, 19]	['Engineering', 'Physics']
196	157472920	157472920	Perspective: Caution: Industrial Policy Is Coming		[6]	['Economics']
197	148687676	148687676	Book Review: Conscience in Crisis; Mennonites and Other Peace Churches in America, 1730-1789: Interpretations and Documents, by Richard K. MacMaster with Samuel L. Horst and Robert F. Ulle		[12]	['History']
198	14216257	14216257	A pivotal role for reductive methylation in the de novo crystallization of a ternary complex composed of Yersinia pestis virulence factors YopN, SycN and YscB.	Structural studies of a ternary complex composed of the Yersina pestis virulence factors YopN, SycN and YscB were initially hampered by poor solubility of the individual proteins. Co-expression of all three proteins in Escherichia coli yielded a well behaved complex, but this sample proved to be recalcitrant to crystallization. As crystallization efforts remained fruitless, even after the proteolysis-guided engineering of a truncated YopN polypeptide, reductive methylation of lysine residues was employed to alter the surface properties of the complex. The methylated complex yielded crystals that diffracted X-rays to a maximal resolution of 1.8 A. The potential utility of reductive methylation as a remedial strategy for high-throughput structural biology was further underscored by the successful modification of a selenomethionine-substituted sample.	[4]	['Chemistry']
199	63058945	63058945	AN ADAPTIVE IMPORTANCE SAMPLING METHOD FOR ESTIMATION OF RELIABILITY SENSITIVITY	On the basis of the simulated annealing algorithm for global optimization, an adaptive importance sampling method is presented for evaluation of reliability sensitivity. In the presented method, the simulated annealing optimization is employed to seek, in the failure region gradually, the most probable failure point used as the sampling center of the adaptive importance sampling function. The samples generated by the adaptive importance sampling functions are utilized to estimate the reliability sensitivity. The reliability sensitivity evaluation, the variance and the variation coefficient of the evaluation are derived for the adaptive importance sampling based on the reliability sensitivity method. Compared to the Monte-Carlo method through the demonstration of examples, it can be observed that the presented method is more efficient.	[8]	['Engineering']
